tweet_id,date_created,favorite_count,retweet_count
768970937022709760,Fri Aug 26 00:38:52 +0000 2016,13344,5979
768909767477751808,Thu Aug 25 20:35:48 +0000 2016,0,2430
768855141948723200,Thu Aug 25 16:58:45 +0000 2016,3918,820
768609597686943744,Thu Aug 25 00:43:02 +0000 2016,3842,1095
768596291618299904,Wed Aug 24 23:50:10 +0000 2016,4730,1184
768554158521745409,Wed Aug 24 21:02:45 +0000 2016,0,5367
768473857036525572,Wed Aug 24 15:43:39 +0000 2016,12743,3152
768193404517830656,Tue Aug 23 21:09:14 +0000 2016,10160,3256
767884188863397888,Tue Aug 23 00:40:31 +0000 2016,4452,1263
767754930266464257,Mon Aug 22 16:06:54 +0000 2016,14935,4938
767500508068192258,Sun Aug 21 23:15:55 +0000 2016,7021,2141
767191397493538821,Sun Aug 21 02:47:37 +0000 2016,11493,3456
767122157629476866,Sat Aug 20 22:12:29 +0000 2016,9518,2630
766793450729734144,Sat Aug 20 00:26:19 +0000 2016,4728,1248
766714921925144576,Fri Aug 19 19:14:16 +0000 2016,2458,345
766693177336135680,Fri Aug 19 17:47:52 +0000 2016,3783,726
766423258543644672,Thu Aug 18 23:55:18 +0000 2016,5616,1448
766313316352462849,Thu Aug 18 16:38:26 +0000 2016,6325,1728
766078092750233600,Thu Aug 18 01:03:45 +0000 2016,0,2410
766069199026450432,Thu Aug 18 00:28:24 +0000 2016,3929,769
766008592277377025,Wed Aug 17 20:27:34 +0000 2016,3525,456
765719909049503744,Wed Aug 17 01:20:27 +0000 2016,6787,1986
765669560888528897,Tue Aug 16 22:00:23 +0000 2016,4834,1127
765395769549590528,Tue Aug 16 03:52:26 +0000 2016,25045,3099
765371061932261376,Tue Aug 16 02:14:15 +0000 2016,6654,1998
765222098633691136,Mon Aug 15 16:22:20 +0000 2016,10885,3106
764857477905154048,Sun Aug 14 16:13:27 +0000 2016,6056,1642
764259802650378240,Sat Aug 13 00:38:30 +0000 2016,5620,1383
763956972077010945,Fri Aug 12 04:35:10 +0000 2016,731,49
763837565564780549,Thu Aug 11 20:40:41 +0000 2016,11724,3793
763183847194451968,Wed Aug 10 01:23:03 +0000 2016,5048,1352
763167063695355904,Wed Aug 10 00:16:21 +0000 2016,0,2743
763103485927849985,Tue Aug 09 20:03:43 +0000 2016,6906,2109
762699858130116608,Mon Aug 08 17:19:51 +0000 2016,11333,3293
762471784394268675,Mon Aug 08 02:13:34 +0000 2016,10491,5887
762464539388485633,Mon Aug 08 01:44:46 +0000 2016,9611,3809
762316489655476224,Sun Aug 07 15:56:28 +0000 2016,4489,1027
762035686371364864,Sat Aug 06 21:20:40 +0000 2016,29708,14245
761976711479193600,Sat Aug 06 17:26:19 +0000 2016,5026,1817
761750502866649088,Sat Aug 06 02:27:27 +0000 2016,0,3576
761745352076779520,Sat Aug 06 02:06:59 +0000 2016,4003,792
761672994376806400,Fri Aug 05 21:19:27 +0000 2016,46135,26638
761599872357261312,Fri Aug 05 16:28:54 +0000 2016,3876,1095
761371037149827077,Fri Aug 05 01:19:35 +0000 2016,0,16591
761334018830917632,Thu Aug 04 22:52:29 +0000 2016,4814,1331
761292947749015552,Thu Aug 04 20:09:17 +0000 2016,4174,998
761227390836215808,Thu Aug 04 15:48:47 +0000 2016,4981,1437
761004547850530816,Thu Aug 04 01:03:17 +0000 2016,10620,3202
760893934457552897,Wed Aug 03 17:43:45 +0000 2016,3568,886
760656994973933572,Wed Aug 03 02:02:14 +0000 2016,6155,1745
760641137271070720,Wed Aug 03 00:59:13 +0000 2016,4661,1185
760539183865880579,Tue Aug 02 18:14:06 +0000 2016,7059,3326
760521673607086080,Tue Aug 02 17:04:31 +0000 2016,3912,1277
760290219849637889,Tue Aug 02 01:44:48 +0000 2016,25003,10535
760252756032651264,Mon Aug 01 23:15:56 +0000 2016,3695,795
760190180481531904,Mon Aug 01 19:07:17 +0000 2016,5341,1645
760153949710192640,Mon Aug 01 16:43:19 +0000 2016,0,28
759943073749200896,Mon Aug 01 02:45:22 +0000 2016,5515,1926
759846353224826880,Sun Jul 31 20:21:02 +0000 2016,6269,1794
759793422261743616,Sun Jul 31 16:50:42 +0000 2016,5563,1757
759557299618865152,Sun Jul 31 01:12:26 +0000 2016,4384,1101
759447681597108224,Sat Jul 30 17:56:51 +0000 2016,7925,2269
759446261539934208,Sat Jul 30 17:51:13 +0000 2016,1561,453
759197388317847553,Sat Jul 30 01:22:17 +0000 2016,5687,1798
759159934323924993,Fri Jul 29 22:53:27 +0000 2016,0,1065
759099523532779520,Fri Jul 29 18:53:24 +0000 2016,13579,3809
759047813560868866,Fri Jul 29 15:27:55 +0000 2016,6054,1844
758854675097526272,Fri Jul 29 02:40:28 +0000 2016,3317,839
758828659922702336,Fri Jul 29 00:57:05 +0000 2016,10452,3541
758740312047005698,Thu Jul 28 19:06:01 +0000 2016,5366,1495
758474966123810816,Thu Jul 28 01:31:38 +0000 2016,3544,912
758467244762497024,Thu Jul 28 01:00:57 +0000 2016,4466,2025
758405701903519748,Wed Jul 27 20:56:24 +0000 2016,4859,1756
758355060040593408,Wed Jul 27 17:35:10 +0000 2016,3145,956
758099635764359168,Wed Jul 27 00:40:12 +0000 2016,17653,9116
757741869644341248,Tue Jul 26 00:58:34 +0000 2016,6399,3017
757729163776290825,Tue Jul 26 00:08:05 +0000 2016,0,7185
757725642876129280,Mon Jul 25 23:54:05 +0000 2016,4247,1108
757611664640446465,Mon Jul 25 16:21:11 +0000 2016,4282,1004
757597904299253760,Mon Jul 25 15:26:30 +0000 2016,0,277
757596066325864448,Mon Jul 25 15:19:12 +0000 2016,4059,954
757400162377592832,Mon Jul 25 02:20:45 +0000 2016,14105,6299
757393109802180609,Mon Jul 25 01:52:43 +0000 2016,5429,1574
757354760399941633,Sun Jul 24 23:20:20 +0000 2016,4200,1298
756998049151549440,Sat Jul 23 23:42:53 +0000 2016,5861,1830
756939218950160384,Sat Jul 23 19:49:07 +0000 2016,6195,1831
756651752796094464,Sat Jul 23 00:46:50 +0000 2016,4687,1190
756526248105566208,Fri Jul 22 16:28:07 +0000 2016,9680,3287
756303284449767430,Fri Jul 22 01:42:09 +0000 2016,3680,1002
756288534030475264,Fri Jul 22 00:43:32 +0000 2016,41088,16260
756275833623502848,Thu Jul 21 23:53:04 +0000 2016,5963,1402
755955933503782912,Thu Jul 21 02:41:54 +0000 2016,6811,2619
755206590534418437,Tue Jul 19 01:04:16 +0000 2016,15259,4892
755110668769038337,Mon Jul 18 18:43:07 +0000 2016,19666,10156
754874841593970688,Mon Jul 18 03:06:01 +0000 2016,0,7218
754856583969079297,Mon Jul 18 01:53:28 +0000 2016,6425,2307
754747087846248448,Sun Jul 17 18:38:22 +0000 2016,2407,476
754482103782404096,Sun Jul 17 01:05:25 +0000 2016,4922,1785
754449512966619136,Sat Jul 16 22:55:55 +0000 2016,3497,671
754120377874386944,Sat Jul 16 01:08:03 +0000 2016,7363,2158
753655901052166144,Thu Jul 14 18:22:23 +0000 2016,5436,1988
753420520834629632,Thu Jul 14 02:47:04 +0000 2016,7320,3229
753398408988139520,Thu Jul 14 01:19:12 +0000 2016,5345,1725
753375668877008896,Wed Jul 13 23:48:51 +0000 2016,7122,2121
753298634498793472,Wed Jul 13 18:42:44 +0000 2016,0,5192
753294487569522689,Wed Jul 13 18:26:16 +0000 2016,3116,955
753039830821511168,Wed Jul 13 01:34:21 +0000 2016,34500,19126
753026973505581056,Wed Jul 13 00:43:15 +0000 2016,3643,874
752932432744185856,Tue Jul 12 18:27:35 +0000 2016,11719,6282
752917284578922496,Tue Jul 12 17:27:23 +0000 2016,6484,1438
752701944171524096,Tue Jul 12 03:11:42 +0000 2016,0,2609
752682090207055872,Tue Jul 12 01:52:49 +0000 2016,5586,1456
752660715232722944,Tue Jul 12 00:27:52 +0000 2016,4066,1418
752568224206688256,Mon Jul 11 18:20:21 +0000 2016,5102,2078
752519690950500352,Mon Jul 11 15:07:30 +0000 2016,6841,3148
752334515931054080,Mon Jul 11 02:51:40 +0000 2016,3585,1006
752309394570878976,Mon Jul 11 01:11:51 +0000 2016,0,14861
752173152931807232,Sun Jul 10 16:10:29 +0000 2016,5528,1668
751950017322246144,Sun Jul 10 01:23:49 +0000 2016,2842,830
751937170840121344,Sun Jul 10 00:32:46 +0000 2016,4820,1195
751830394383790080,Sat Jul 09 17:28:29 +0000 2016,5427,1784
751793661361422336,Sat Jul 09 15:02:31 +0000 2016,5382,2609
751598357617971201,Sat Jul 09 02:06:27 +0000 2016,7389,2824
751583847268179968,Sat Jul 09 01:08:47 +0000 2016,4089,1001
751538714308972544,Fri Jul 08 22:09:27 +0000 2016,4699,1144
751456908746354688,Fri Jul 08 16:44:23 +0000 2016,2999,920
751251247299190784,Fri Jul 08 03:07:09 +0000 2016,11705,5375
751205363882532864,Fri Jul 08 00:04:50 +0000 2016,5887,1662
751132876104687617,Thu Jul 07 19:16:47 +0000 2016,4719,1180
750868782890057730,Thu Jul 07 01:47:22 +0000 2016,4446,1242
750719632563142656,Wed Jul 06 15:54:42 +0000 2016,12226,4576
750506206503038976,Wed Jul 06 01:46:38 +0000 2016,4127,1046
750429297815552001,Tue Jul 05 20:41:01 +0000 2016,12268,3905
750383411068534784,Tue Jul 05 17:38:41 +0000 2016,4254,1038
750381685133418496,Tue Jul 05 17:31:49 +0000 2016,669,26
750147208377409536,Tue Jul 05 02:00:06 +0000 2016,2900,872
750132105863102464,Tue Jul 05 01:00:05 +0000 2016,3353,1175
750117059602808832,Tue Jul 05 00:00:18 +0000 2016,4042,1204
750101899009982464,Mon Jul 04 23:00:03 +0000 2016,2838,773
750086836815486976,Mon Jul 04 22:00:12 +0000 2016,2019,490
750071704093859840,Mon Jul 04 21:00:04 +0000 2016,7228,3022
750056684286914561,Mon Jul 04 20:00:23 +0000 2016,2945,816
750041628174217216,Mon Jul 04 19:00:33 +0000 2016,2956,565
750026558547456000,Mon Jul 04 18:00:41 +0000 2016,2520,716
750011400160841729,Mon Jul 04 17:00:26 +0000 2016,2999,818
749996283729883136,Mon Jul 04 16:00:22 +0000 2016,2825,754
749981277374128128,Mon Jul 04 15:00:45 +0000 2016,4769,2272
749774190421639168,Mon Jul 04 01:17:51 +0000 2016,4343,1205
749417653287129088,Sun Jul 03 01:41:06 +0000 2016,5661,1508
749403093750648834,Sun Jul 03 00:43:15 +0000 2016,2431,489
749395845976588288,Sun Jul 03 00:14:27 +0000 2016,7948,3143
749317047558017024,Sat Jul 02 19:01:20 +0000 2016,5085,2039
749075273010798592,Sat Jul 02 03:00:36 +0000 2016,5353,1879
749064354620928000,Sat Jul 02 02:17:13 +0000 2016,4488,1403
749036806121881602,Sat Jul 02 00:27:45 +0000 2016,2881,728
748977405889503236,Fri Jul 01 20:31:43 +0000 2016,10002,3124
748932637671223296,Fri Jul 01 17:33:49 +0000 2016,5399,2051
748705597323898880,Fri Jul 01 02:31:39 +0000 2016,2581,874
748699167502000129,Fri Jul 01 02:06:06 +0000 2016,4398,1452
748692773788876800,Fri Jul 01 01:40:41 +0000 2016,3945,1224
748575535303884801,Thu Jun 30 17:54:50 +0000 2016,5620,1802
748568946752774144,Thu Jun 30 17:28:39 +0000 2016,2039,606
748346686624440324,Thu Jun 30 02:45:28 +0000 2016,4841,1119
748337862848962560,Thu Jun 30 02:10:24 +0000 2016,7038,3723
748324050481647620,Thu Jun 30 01:15:31 +0000 2016,3444,689
748307329658011649,Thu Jun 30 00:09:04 +0000 2016,3437,652
748220828303695873,Wed Jun 29 18:25:21 +0000 2016,13105,7087
747963614829678593,Wed Jun 29 01:23:16 +0000 2016,5367,1950
747933425676525569,Tue Jun 28 23:23:19 +0000 2016,6161,2346
747885874273214464,Tue Jun 28 20:14:22 +0000 2016,2717,878
747844099428986880,Tue Jun 28 17:28:22 +0000 2016,2616,673
747816857231626240,Tue Jun 28 15:40:07 +0000 2016,4490,1053
747651430853525504,Tue Jun 28 04:42:46 +0000 2016,1269,143
747648653817413632,Tue Jun 28 04:31:44 +0000 2016,11933,5308
747600769478692864,Tue Jun 28 01:21:27 +0000 2016,2161,520
747594051852075008,Tue Jun 28 00:54:46 +0000 2016,3407,946
747512671126323200,Mon Jun 27 19:31:23 +0000 2016,5117,1470
747461612269887489,Mon Jun 27 16:08:30 +0000 2016,3581,938
747439450712596480,Mon Jun 27 14:40:26 +0000 2016,5024,1749
747242308580548608,Mon Jun 27 01:37:04 +0000 2016,0,2620
747219827526344708,Mon Jun 27 00:07:44 +0000 2016,4881,1433
747204161125646336,Sun Jun 26 23:05:29 +0000 2016,3118,828
747103485104099331,Sun Jun 26 16:25:26 +0000 2016,8856,3613
746906459439529985,Sun Jun 26 03:22:31 +0000 2016,2711,269
746872823977771008,Sun Jun 26 01:08:52 +0000 2016,5549,1935
746818907684614144,Sat Jun 25 21:34:37 +0000 2016,4942,1591
746790600704425984,Sat Jun 25 19:42:08 +0000 2016,4512,1456
746757706116112384,Sat Jun 25 17:31:25 +0000 2016,8815,3545
746726898085036033,Sat Jun 25 15:29:00 +0000 2016,5612,1633
746542875601690625,Sat Jun 25 03:17:46 +0000 2016,4675,1741
746521445350707200,Sat Jun 25 01:52:36 +0000 2016,0,898
746507379341139972,Sat Jun 25 00:56:43 +0000 2016,4334,989
746369468511756288,Fri Jun 24 15:48:42 +0000 2016,5745,1482
746131877086527488,Fri Jun 24 00:04:36 +0000 2016,6371,1992
746056683365994496,Thu Jun 23 19:05:49 +0000 2016,3314,738
745789745784041472,Thu Jun 23 01:25:06 +0000 2016,3653,962
745712589599014916,Wed Jun 22 20:18:30 +0000 2016,6484,2120
745433870967832576,Wed Jun 22 01:50:58 +0000 2016,6520,2301
745422732645535745,Wed Jun 22 01:06:43 +0000 2016,7933,2189
745314880350101504,Tue Jun 21 17:58:09 +0000 2016,6595,2474
745074613265149952,Tue Jun 21 02:03:25 +0000 2016,7252,3176
745057283344719872,Tue Jun 21 00:54:33 +0000 2016,6735,2048
744995568523612160,Mon Jun 20 20:49:19 +0000 2016,2730,566
744971049620602880,Mon Jun 20 19:11:53 +0000 2016,7286,2436
744709971296780288,Mon Jun 20 01:54:27 +0000 2016,5216,1430
744334592493166593,Sun Jun 19 01:02:50 +0000 2016,6323,1924
744234799360020481,Sat Jun 18 18:26:18 +0000 2016,144278,70406
744223424764059648,Sat Jun 18 17:41:06 +0000 2016,1529,324
743980027717509120,Sat Jun 18 01:33:55 +0000 2016,3882,1000
743895849529389061,Fri Jun 17 19:59:26 +0000 2016,3393,875
743835915802583040,Fri Jun 17 16:01:16 +0000 2016,0,1862
743609206067040256,Fri Jun 17 01:00:24 +0000 2016,4149,1268
743595368194129920,Fri Jun 17 00:05:25 +0000 2016,16899,5941
743545585370791937,Thu Jun 16 20:47:36 +0000 2016,3271,858
743510151680958465,Thu Jun 16 18:26:48 +0000 2016,7385,3410
743253157753532416,Thu Jun 16 01:25:36 +0000 2016,3924,1117
743222593470234624,Wed Jun 15 23:24:09 +0000 2016,5722,1728
743210557239623680,Wed Jun 15 22:36:19 +0000 2016,3553,1232
742534281772302336,Tue Jun 14 01:49:03 +0000 2016,6535,3269
742528092657332225,Tue Jun 14 01:24:27 +0000 2016,4091,1790
742465774154047488,Mon Jun 13 21:16:49 +0000 2016,6730,3588
742423170473463808,Mon Jun 13 18:27:32 +0000 2016,9068,3411
742385895052087300,Mon Jun 13 15:59:24 +0000 2016,6273,1772
742161199639494656,Mon Jun 13 01:06:33 +0000 2016,3991,1242
742150209887731712,Mon Jun 13 00:22:53 +0000 2016,4702,1394
741793263812808706,Sun Jun 12 00:44:30 +0000 2016,4212,1380
741743634094141440,Sat Jun 11 21:27:17 +0000 2016,7539,2489
741438259667034112,Sat Jun 11 01:13:51 +0000 2016,3408,744
741303864243200000,Fri Jun 10 16:19:48 +0000 2016,8109,2910
741099773336379392,Fri Jun 10 02:48:49 +0000 2016,9200,5007
741067306818797568,Fri Jun 10 00:39:48 +0000 2016,8833,2803
740995100998766593,Thu Jun 09 19:52:53 +0000 2016,5809,2460
740711788199743490,Thu Jun 09 01:07:06 +0000 2016,3138,859
740699697422163968,Thu Jun 09 00:19:04 +0000 2016,2643,706
740676976021798912,Wed Jun 08 22:48:46 +0000 2016,16780,6192
740373189193256964,Wed Jun 08 02:41:38 +0000 2016,32435,12096
740365076218183684,Wed Jun 08 02:09:24 +0000 2016,2241,385
740359016048689152,Wed Jun 08 01:45:19 +0000 2016,3043,794
740214038584557568,Tue Jun 07 16:09:13 +0000 2016,6169,1780
739979191639244800,Tue Jun 07 00:36:02 +0000 2016,18445,5367
739932936087216128,Mon Jun 06 21:32:13 +0000 2016,3743,983
739844404073074688,Mon Jun 06 15:40:26 +0000 2016,3517,785
739623569819336705,Mon Jun 06 01:02:55 +0000 2016,3489,1236
739606147276148736,Sun Jun 05 23:53:41 +0000 2016,4978,1490
739544079319588864,Sun Jun 05 19:47:03 +0000 2016,36371,19205
739485634323156992,Sun Jun 05 15:54:48 +0000 2016,6587,2635
739238157791694849,Sat Jun 04 23:31:25 +0000 2016,106785,52678
738891149612572673,Sat Jun 04 00:32:32 +0000 2016,89,6
738885046782832640,Sat Jun 04 00:08:17 +0000 2016,3496,1042
738883359779196928,Sat Jun 04 00:01:35 +0000 2016,3034,719
738537504001953792,Fri Jun 03 01:07:16 +0000 2016,4693,1392
738402415918125056,Thu Jun 02 16:10:29 +0000 2016,3001,737
738184450748633089,Thu Jun 02 01:44:22 +0000 2016,3959,1104
738166403467907072,Thu Jun 02 00:32:39 +0000 2016,8052,3030
738156290900254721,Wed Jun 01 23:52:28 +0000 2016,2278,584
737826014890496000,Wed Jun 01 02:00:04 +0000 2016,4821,1600
737800304142471168,Wed Jun 01 00:17:54 +0000 2016,9243,3161
737678689543020544,Tue May 31 16:14:39 +0000 2016,4618,1192
737445876994609152,Tue May 31 00:49:32 +0000 2016,9423,4042
737322739594330112,Mon May 30 16:40:14 +0000 2016,3313,730
737310737551491075,Mon May 30 15:52:33 +0000 2016,13477,6733
736736130620620800,Sun May 29 01:49:16 +0000 2016,3868,1538
736392552031657984,Sat May 28 03:04:00 +0000 2016,16292,6632
736365877722001409,Sat May 28 01:18:00 +0000 2016,3658,1111
736225175608430592,Fri May 27 15:58:54 +0000 2016,7474,2536
736010884653420544,Fri May 27 01:47:23 +0000 2016,7233,2694
735991953473572864,Fri May 27 00:32:10 +0000 2016,3293,1032
735648611367784448,Thu May 26 01:47:51 +0000 2016,3725,1007
735635087207878657,Thu May 26 00:54:06 +0000 2016,5651,2133
735274964362878976,Wed May 25 01:03:06 +0000 2016,12009,4533
735256018284875776,Tue May 24 23:47:49 +0000 2016,3055,801
735137028879360001,Tue May 24 15:55:00 +0000 2016,2874,878
734912297295085568,Tue May 24 01:02:00 +0000 2016,2537,470
734787690684657664,Mon May 23 16:46:51 +0000 2016,11531,5746
734776360183431168,Mon May 23 16:01:50 +0000 2016,2318,487
734559631394082816,Mon May 23 01:40:38 +0000 2016,1374,353
733828123016450049,Sat May 21 01:13:53 +0000 2016,3293,714
733822306246479872,Sat May 21 00:50:46 +0000 2016,3385,923
733482008106668032,Fri May 20 02:18:32 +0000 2016,2876,852
733460102733135873,Fri May 20 00:51:30 +0000 2016,3862,1135
733109485275860992,Thu May 19 01:38:16 +0000 2016,49214,15464
732732193018155009,Wed May 18 00:39:02 +0000 2016,2224,481
732726085725589504,Wed May 18 00:14:46 +0000 2016,3288,794
732585889486888962,Tue May 17 14:57:41 +0000 2016,3349,712
732375214819057664,Tue May 17 01:00:32 +0000 2016,7414,2276
732005617171337216,Mon May 16 00:31:53 +0000 2016,13662,4864
731285275100512256,Sat May 14 00:49:30 +0000 2016,3216,899
731156023742988288,Fri May 13 16:15:54 +0000 2016,3540,1140
730924654643314689,Fri May 13 00:56:32 +0000 2016,5623,1781
730573383004487680,Thu May 12 01:40:42 +0000 2016,4446,1909
730427201120833536,Wed May 11 15:59:50 +0000 2016,3196,937
730211855403241472,Wed May 11 01:44:07 +0000 2016,3480,956
730196704625098752,Wed May 11 00:43:55 +0000 2016,4429,1701
729854734790754305,Tue May 10 02:05:03 +0000 2016,3710,1013
729838605770891264,Tue May 10 01:00:58 +0000 2016,1601,338
729823566028484608,Tue May 10 00:01:12 +0000 2016,3644,1123
729463711119904772,Mon May 09 00:11:16 +0000 2016,5311,2085
729113531270991872,Sun May 08 00:59:46 +0000 2016,1737,287
728986383096946689,Sat May 07 16:34:32 +0000 2016,2876,736
728760639972315136,Sat May 07 01:37:30 +0000 2016,4276,1536
728751179681943552,Sat May 07 00:59:55 +0000 2016,2535,614
728653952833728512,Fri May 06 18:33:34 +0000 2016,3055,945
728409960103686147,Fri May 06 02:24:02 +0000 2016,4491,1821
728387165835677696,Fri May 06 00:53:27 +0000 2016,3421,875
728046963732717569,Thu May 05 02:21:37 +0000 2016,3925,1082
728035342121635841,Thu May 05 01:35:26 +0000 2016,4154,1507
728015554473250816,Thu May 05 00:16:48 +0000 2016,3778,990
727685679342333952,Wed May 04 02:26:00 +0000 2016,2722,573
727644517743104000,Tue May 03 23:42:26 +0000 2016,5372,1584
727524757080539137,Tue May 03 15:46:33 +0000 2016,4101,1080
727314416056803329,Tue May 03 01:50:44 +0000 2016,3060,670
727286334147182592,Mon May 02 23:59:09 +0000 2016,2821,744
727175381690781696,Mon May 02 16:38:15 +0000 2016,3585,1240
727155742655025152,Mon May 02 15:20:13 +0000 2016,3319,1198
726935089318363137,Mon May 02 00:43:25 +0000 2016,6280,2199
726887082820554753,Sun May 01 21:32:40 +0000 2016,3528,1365
726828223124897792,Sun May 01 17:38:46 +0000 2016,3300,913
726224900189511680,Sat Apr 30 01:41:23 +0000 2016,4076,1042
725842289046749185,Fri Apr 29 00:21:01 +0000 2016,6515,2410
725786712245440512,Thu Apr 28 20:40:11 +0000 2016,3843,1241
725729321944506368,Thu Apr 28 16:52:08 +0000 2016,4788,1605
725458796924002305,Wed Apr 27 22:57:10 +0000 2016,1299,554
724983749226668032,Tue Apr 26 15:29:30 +0000 2016,3437,1166
724771698126512129,Tue Apr 26 01:26:53 +0000 2016,2150,567
724405726123311104,Mon Apr 25 01:12:38 +0000 2016,4860,1509
724049859469295616,Sun Apr 24 01:38:33 +0000 2016,3971,1616
724046343203856385,Sun Apr 24 01:24:35 +0000 2016,2454,512
724004602748780546,Sat Apr 23 22:38:43 +0000 2016,3826,1388
723912936180330496,Sat Apr 23 16:34:28 +0000 2016,3583,1124
723688335806480385,Sat Apr 23 01:41:59 +0000 2016,7028,2637
723673163800948736,Sat Apr 23 00:41:42 +0000 2016,2784,813
723179728551723008,Thu Apr 21 16:00:57 +0000 2016,4854,1687
722974582966214656,Thu Apr 21 02:25:47 +0000 2016,3758,1430
722613351520608256,Wed Apr 20 02:30:23 +0000 2016,4573,1492
721503162398597120,Sun Apr 17 00:58:53 +0000 2016,4218,1644
721001180231503872,Fri Apr 15 15:44:11 +0000 2016,2339,551
720785406564900865,Fri Apr 15 01:26:47 +0000 2016,2855,698
720775346191278080,Fri Apr 15 00:46:48 +0000 2016,2252,564
720415127506415616,Thu Apr 14 00:55:25 +0000 2016,3784,1357
720389942216527872,Wed Apr 13 23:15:21 +0000 2016,5857,2258
720340705894408192,Wed Apr 13 19:59:42 +0000 2016,2617,873
720059472081784833,Wed Apr 13 01:22:10 +0000 2016,3548,1018
720043174954147842,Wed Apr 13 00:17:25 +0000 2016,4563,1814
719991154352222208,Tue Apr 12 20:50:42 +0000 2016,4474,1590
719704490224398336,Tue Apr 12 01:51:36 +0000 2016,4171,1293
719551379208073216,Mon Apr 11 15:43:12 +0000 2016,4642,1708
719367763014393856,Mon Apr 11 03:33:34 +0000 2016,2598,686
719339463458033665,Mon Apr 11 01:41:07 +0000 2016,4087,1118
719332531645071360,Mon Apr 11 01:13:34 +0000 2016,3177,856
718971898235854848,Sun Apr 10 01:20:33 +0000 2016,3201,984
718939241951195136,Sat Apr 09 23:10:47 +0000 2016,4797,1580
718631497683582976,Sat Apr 09 02:47:55 +0000 2016,17307,7213
718613305783398402,Sat Apr 09 01:35:37 +0000 2016,2252,427
718540630683709445,Fri Apr 08 20:46:50 +0000 2016,2247,920
718460005985447936,Fri Apr 08 15:26:28 +0000 2016,2502,473
718454725339934721,Fri Apr 08 15:05:29 +0000 2016,4505,1375
718246886998687744,Fri Apr 08 01:19:36 +0000 2016,1759,446
718234618122661888,Fri Apr 08 00:30:51 +0000 2016,3559,912
717841801130979328,Wed Apr 06 22:29:56 +0000 2016,2270,542
717790033953034240,Wed Apr 06 19:04:14 +0000 2016,2631,985
717537687239008257,Wed Apr 06 02:21:30 +0000 2016,5303,1657
717428917016076293,Tue Apr 05 19:09:17 +0000 2016,1476,406
717421804990701568,Tue Apr 05 18:41:02 +0000 2016,2886,756
717047459982213120,Mon Apr 04 17:53:31 +0000 2016,5790,1733
717009362452090881,Mon Apr 04 15:22:08 +0000 2016,2974,867
716802964044845056,Mon Apr 04 01:41:58 +0000 2016,3956,1048
716791146589110272,Mon Apr 04 00:55:01 +0000 2016,7741,1457
716730379797970944,Sun Apr 03 20:53:33 +0000 2016,1132,396
716447146686459905,Sun Apr 03 02:08:05 +0000 2016,11973,5303
716439118184652801,Sun Apr 03 01:36:11 +0000 2016,2195,189
716285507865542656,Sat Apr 02 15:25:47 +0000 2016,2552,964
716080869887381504,Sat Apr 02 01:52:38 +0000 2016,6237,1705
715928423106027520,Fri Apr 01 15:46:52 +0000 2016,2926,794
715758151270801409,Fri Apr 01 04:30:16 +0000 2016,3407,1283
715733265223708672,Fri Apr 01 02:51:22 +0000 2016,4273,1526
715704790270025728,Fri Apr 01 00:58:13 +0000 2016,2556,512
715696743237730304,Fri Apr 01 00:26:15 +0000 2016,3610,1163
715680795826982913,Thu Mar 31 23:22:53 +0000 2016,3961,1442
715360349751484417,Thu Mar 31 02:09:32 +0000 2016,5026,1408
715342466308784130,Thu Mar 31 00:58:29 +0000 2016,2791,621
715220193576927233,Wed Mar 30 16:52:36 +0000 2016,2208,587
715200624753819648,Wed Mar 30 15:34:51 +0000 2016,4746,1682
715009755312439296,Wed Mar 30 02:56:24 +0000 2016,3816,1104
714982300363173890,Wed Mar 30 01:07:18 +0000 2016,3425,931
714962719905021952,Tue Mar 29 23:49:30 +0000 2016,6739,3832
714957620017307648,Tue Mar 29 23:29:14 +0000 2016,3809,1277
714631576617938945,Tue Mar 29 01:53:39 +0000 2016,3015,896
714606013974974464,Tue Mar 29 00:12:05 +0000 2016,3340,829
714485234495041536,Mon Mar 28 16:12:09 +0000 2016,2450,1006
714258258790387713,Mon Mar 28 01:10:13 +0000 2016,2813,667
714251586676113411,Mon Mar 28 00:43:43 +0000 2016,3023,758
714214115368108032,Sun Mar 27 22:14:49 +0000 2016,2109,797
714141408463036416,Sun Mar 27 17:25:54 +0000 2016,4002,1278
713919462244790272,Sun Mar 27 02:43:58 +0000 2016,3038,720
713909862279876608,Sun Mar 27 02:05:49 +0000 2016,1746,484
713900603437621249,Sun Mar 27 01:29:02 +0000 2016,2612,661
713761197720473600,Sat Mar 26 16:15:05 +0000 2016,4453,1239
713411074226274305,Fri Mar 25 17:03:49 +0000 2016,4088,1184
713177543487135744,Fri Mar 25 01:35:51 +0000 2016,6637,2586
713175907180089344,Fri Mar 25 01:29:21 +0000 2016,4077,1330
712809025985978368,Thu Mar 24 01:11:29 +0000 2016,17518,6074
712717840512598017,Wed Mar 23 19:09:09 +0000 2016,11300,4505
712668654853337088,Wed Mar 23 15:53:42 +0000 2016,3818,1097
712438159032893441,Wed Mar 23 00:37:48 +0000 2016,4900,1416
712309440758808576,Tue Mar 22 16:06:19 +0000 2016,223,24
712097430750289920,Tue Mar 22 02:03:52 +0000 2016,3455,932
712092745624633345,Tue Mar 22 01:45:15 +0000 2016,2705,812
